categoria	subcategoria	letter	mode	answer	difficulty	description	acceptedAnswers
Preguntas de cultura general	Cultura general argentina	Q	contains	Parque Chacabuco	normal	Barrio y parque porteño del sur de la Ciudad de Buenos Aires.	
Preguntas de cultura general	Cultura general argentina	Q	contains	Parque Lezama	normal	Espacio verde historico del barrio de San Telmo.	
Preguntas de cultura general	Cultura general argentina	Q	contains	Chaqueño Palavecino	normal	Cantor salteño de folklore reconocido por su repertorio popular.	
Preguntas de cultura general	Cultura general argentina	Q	contains	Arquitectura colonial	normal	Estilo visible en cabildos, iglesias y estancias historicas argentinas.	
Preguntas de cultura general	Cultura general argentina	Q	contains	Equipo de mate	normal	Conjunto de mate, bombilla y termo usado en una costumbre cotidiana argentina.	
Preguntas de cultura general	Cultura general argentina	Q	contains	Paquete de yerba	normal	Producto basico para preparar mate en hogares argentinos.	
Preguntas de cultura general	Cultura general argentina	R	startsWith	Rafaela	normal	Ciudad santafesina vinculada a la industria lactea y metalmecanica.	
Preguntas de cultura general	Cultura general argentina	R	startsWith	Rojas	normal	Ciudad bonaerense y apellido del escritor Ricardo Rojas.	
Preguntas de cultura general	Cultura general argentina	R	startsWith	Rodolfo Walsh	normal	Escritor y periodista argentino autor de Operacion Masacre.	
Preguntas de cultura general	Cultura general argentina	R	startsWith	Ramon Carrillo	normal	Primer ministro de Salud de la Argentina.	
Preguntas de cultura general	Cultura general argentina	R	startsWith	Reserva Costanera Sur	normal	Area natural protegida en la Ciudad de Buenos Aires.	
Preguntas de cultura general	Cultura general argentina	R	startsWith	Rio Cuarto	normal	Ciudad del sur cordobes y centro universitario regional.	
Preguntas de cultura general	Cultura general argentina	R	startsWith	Rincon del Sauce	normal	Localidad neuquina asociada a yacimientos paleontologicos.	
Preguntas de cultura general	Cultura general argentina	R	startsWith	Ruben Rada	normal	Musico rioplatense muy influyente y escuchado en Argentina.	
Preguntas de cultura general	Cultura general argentina	R	startsWith	Rosedal de Palermo	normal	Jardin porteño famoso por sus rosales y paseos.	
Preguntas de cultura general	Cultura general argentina	R	startsWith	Roca	normal	Apellido de Julio Argentino, presidente argentino de fines del siglo XIX.	
Preguntas de cultura general	Cultura general argentina	S	startsWith	Sierra de la Ventana	normal	Sistema serrano del sudoeste bonaerense.	
Preguntas de cultura general	Cultura general argentina	S	startsWith	Santiago del Estero	normal	Provincia del norte argentino considerada cuna de la chacarera.	
Preguntas de cultura general	Cultura general argentina	S	startsWith	Santo Tome	normal	Ciudad correntina ubicada junto al rio Uruguay.	
Preguntas de cultura general	Cultura general argentina	S	startsWith	San Antonio de Areco	normal	Ciudad bonaerense asociada a tradicion gauchesca.	
Preguntas de cultura general	Cultura general argentina	S	startsWith	Selva Misionera	normal	Ambiente natural del noreste argentino de enorme biodiversidad.	
Preguntas de cultura general	Cultura general argentina	S	startsWith	Silvina Ocampo	normal	Escritora argentina vinculada al grupo de la revista Sur.	
Preguntas de cultura general	Cultura general argentina	S	startsWith	Sandro	normal	Cantante popular argentino conocido como el Gitano.	
Preguntas de cultura general	Cultura general argentina	S	startsWith	Sierra Chica	normal	Localidad bonaerense cercana a Olavarria.	
Preguntas de cultura general	Cultura general argentina	S	startsWith	San Ignacio Mini	normal	Ruinas jesuiticas misioneras declaradas Patrimonio de la Humanidad.	
Preguntas de cultura general	Cultura general argentina	S	startsWith	Susana Gimenez	normal	Conductora y actriz argentina de gran popularidad televisiva.	
Preguntas de cultura general	Cultura general argentina	T	startsWith	Tafí del Valle	normal	Villa turistica tucumana ubicada en los Valles Calchaquies.	
Preguntas de cultura general	Cultura general argentina	T	startsWith	Tandil	normal	Ciudad bonaerense serrana conocida por quesos, salamines y paisaje de sierras.	
Preguntas de cultura general	Cultura general argentina	T	startsWith	Tehuelches	normal	Pueblo originario de la Patagonia.	
Preguntas de cultura general	Cultura general argentina	T	startsWith	Torre Monumental	normal	Monumento porteño ubicado en Retiro.	
Preguntas de cultura general	Cultura general argentina	T	startsWith	Tortoni	normal	Cafe historico de la avenida de Mayo.	
Preguntas de cultura general	Cultura general argentina	T	startsWith	Tupungato	normal	Departamento mendocino y volcan de la Cordillera.	
Preguntas de cultura general	Cultura general argentina	T	startsWith	Tacuari	normal	Calle porteña y nombre asociado a la batalla de 1811.	
Preguntas de cultura general	Cultura general argentina	T	startsWith	Tafí Viejo	normal	Ciudad tucumana ligada a talleres ferroviarios.	
Preguntas de cultura general	Cultura general argentina	T	startsWith	Telenoche	normal	Noticiero argentino de larga trayectoria televisiva.	
Preguntas de cultura general	Cultura general argentina	T	startsWith	Tilcara	normal	Pueblo jujeño de la Quebrada de Humahuaca.	
Preguntas de cultura general	Cultura general argentina	U	startsWith	Uspallata	normal	Localidad mendocina del corredor andino hacia Chile.	
Preguntas de cultura general	Cultura general argentina	U	startsWith	Universidad Nacional de La Plata	normal	Casa de estudios publica fundada a comienzos del siglo XX.	
Preguntas de cultura general	Cultura general argentina	U	startsWith	Ugarteche	normal	Localidad mendocina del departamento de Lujan de Cuyo.	
Preguntas de cultura general	Cultura general argentina	U	startsWith	Uquía	normal	Pueblo jujeño de la Quebrada de Humahuaca conocido por su iglesia colonial.	Uquia, Uquía
Preguntas de cultura general	Cultura general argentina	U	startsWith	Urdinarrain	normal	Ciudad entrerriana del departamento Gualeguaychu.	
Preguntas de cultura general	Cultura general argentina	U	startsWith	Unquillo	normal	Ciudad cordobesa de las Sierras Chicas.	
Preguntas de cultura general	Cultura general argentina	U	startsWith	Uribelarrea	normal	Pueblo turistico bonaerense del partido de Cañuelas.	
Preguntas de cultura general	Cultura general argentina	U	startsWith	Usina del Arte	normal	Centro cultural porteño instalado en una antigua usina electrica.	
Preguntas de cultura general	Cultura general argentina	U	startsWith	Uturunco	normal	Criatura legendaria del noroeste argentino vinculada al hombre tigre.	
Preguntas de cultura general	Cultura general argentina	U	startsWith	Universidad Nacional de Cuyo	normal	Universidad publica con sede principal en Mendoza.	
Preguntas de cultura general	Cultura general argentina	V	startsWith	Valle de la Luna	normal	Nombre popular del Parque Provincial Ischigualasto en San Juan.	
Preguntas de cultura general	Cultura general argentina	V	startsWith	Victoria Ocampo	normal	Escritora y editora argentina fundadora de la revista Sur.	
Preguntas de cultura general	Cultura general argentina	V	startsWith	Valcheta	normal	Localidad rionegrina de la Linea Sur.	
Preguntas de cultura general	Cultura general argentina	V	startsWith	Villaguay	normal	Ciudad entrerriana ubicada en el centro provincial.	
Preguntas de cultura general	Cultura general argentina	V	startsWith	Volcan Lanin	normal	Volcan patagonico en el limite entre Neuquen y Chile.	
Preguntas de cultura general	Cultura general argentina	V	startsWith	Villa La Angostura	normal	Ciudad neuquina ubicada sobre el lago Nahuel Huapi.	
Preguntas de cultura general	Cultura general argentina	V	startsWith	Villa Maria	normal	Ciudad cordobesa conocida por su festival de peñas.	
Preguntas de cultura general	Cultura general argentina	V	startsWith	Villa Ocampo	normal	Casa historica de Victoria Ocampo en San Isidro.	
Preguntas de cultura general	Cultura general argentina	V	startsWith	Valle Grande	normal	Zona turistica mendocina cercana a San Rafael.	
Preguntas de cultura general	Cultura general argentina	V	startsWith	Vuelta de Obligado	normal	Batalla de 1845 sobre el rio Parana.	
Preguntas de cultura general	Cultura general argentina	W	contains	Diego Schwartzman	normal	Tenista argentino conocido por su carrera en el circuito ATP.	
Preguntas de cultura general	Cultura general argentina	W	contains	Alejandro Wiebe	normal	Nombre real de Marley, conductor argentino de television.	
Preguntas de cultura general	Cultura general argentina	W	contains	Eduardo Wilde	normal	Medico, escritor y politico argentino del siglo XIX.	
Preguntas de cultura general	Cultura general argentina	W	contains	Mariano Werner	normal	Piloto argentino de automovilismo campeon en categorias nacionales.	
Preguntas de cultura general	Cultura general argentina	W	contains	Frigorifico Swift	normal	Planta frigorifica historica vinculada a Berisso y la industria alimentaria.	
Preguntas de cultura general	Cultura general argentina	W	contains	Lowrdez	normal	Cantante argentina integrante del grupo Bandana.	
Preguntas de cultura general	Cultura general argentina	W	contains	Puerto Rawson	normal	Puerto chubutense cercano a la capital provincial.	
Preguntas de cultura general	Cultura general argentina	W	contains	Club Jorge Newbery	normal	Nombre de instituciones deportivas argentinas en homenaje al pionero de la aviacion.	
Preguntas de cultura general	Cultura general argentina	W	contains	Almirante Brown de Puerto Madryn	normal	Club chubutense de futbol y deportes sociales.	
Preguntas de cultura general	Cultura general argentina	W	contains	Barrio Rawson	normal	Barrio o sector urbano presente en distintas ciudades argentinas.	
Preguntas de cultura general	Cultura general argentina	X	contains	Mex Urtizberea	normal	Musico, actor y conductor argentino de radio y television.	
Preguntas de cultura general	Cultura general argentina	X	contains	Alex Freyre	normal	Activista argentino por los derechos LGBT.	
Preguntas de cultura general	Cultura general argentina	X	contains	Felix Luna	normal	Historiador y escritor argentino autor de Soy Roca.	Felix Luna, Félix Luna
Preguntas de cultura general	Cultura general argentina	X	contains	Maxi Rodriguez	normal	Futbolista rosarino campeon olimpico con Argentina.	
Preguntas de cultura general	Cultura general argentina	X	contains	Expoagro	normal	Muestra agroindustrial argentina realizada cada año en la region pampeana.	
Preguntas de cultura general	Cultura general argentina	X	contains	Expo Rural	normal	Muestra tradicional del campo argentino realizada en el predio ferial de Palermo.	
Preguntas de cultura general	Cultura general argentina	X	contains	Radiotaxi	normal	Servicio de taxis solicitado por telefono o aplicacion en ciudades argentinas.	
Preguntas de cultura general	Cultura general argentina	X	contains	Sexteto Mayor	normal	Orquesta argentina de tango fundada en 1973.	
Preguntas de cultura general	Cultura general argentina	X	contains	Boxing Club	normal	Club deportivo de Rio Gallegos.	
Preguntas de cultura general	Cultura general argentina	X	contains	Anexo del Congreso	normal	Edificio complementario del Congreso Nacional argentino.	
Preguntas de cultura general	Cultura general argentina	Y	contains	Ley Saenz Peña	normal	Norma de 1912 que establecio el voto secreto y obligatorio masculino.	
Preguntas de cultura general	Cultura general argentina	Y	contains	Revolucion de Mayo	normal	Proceso politico de 1810 que dio origen al primer gobierno patrio.	
Preguntas de cultura general	Cultura general argentina	Y	contains	Plaza de Mayo	normal	Plaza porteña frente a la Casa Rosada y el Cabildo.	
Preguntas de cultura general	Cultura general argentina	Y	contains	Cabildo de Mayo	normal	Edificio historico asociado a los sucesos revolucionarios de 1810.	
Preguntas de cultura general	Cultura general argentina	Y	contains	Malvinas y Georgias	normal	Islas del Atlantico Sur reclamadas por Argentina.	
Preguntas de cultura general	Cultura general argentina	Y	contains	Federales y unitarios	normal	Bandos politicos enfrentados en las guerras civiles argentinas.	
Preguntas de cultura general	Cultura general argentina	Y	contains	Sarmiento y Mitre	normal	Presidentes argentinos y figuras centrales del siglo XIX.	
Preguntas de cultura general	Cultura general argentina	Y	contains	Rayuela	normal	Novela de Julio Cortazar publicada en 1963.	
Preguntas de cultura general	Cultura general argentina	Y	contains	Bayer	normal	Apellido de Osvaldo, historiador argentino autor de La Patagonia rebelde.	
Preguntas de cultura general	Cultura general argentina	Y	contains	Cafayate	normal	Ciudad salteña famosa por vinos de altura y paisajes de los Valles Calchaquies.	
Preguntas de cultura general	Cultura general argentina	Z	contains	Berazategui	normal	Partido del sur bonaerense conocido como Capital Nacional del Vidrio.	
Preguntas de cultura general	Cultura general argentina	Z	contains	Ezeiza	normal	Localidad bonaerense donde funciona el principal aeropuerto internacional del pais.	
Preguntas de cultura general	Cultura general argentina	Z	contains	La Matanza	normal	Partido mas poblado de la provincia de Buenos Aires.	
Preguntas de cultura general	Cultura general argentina	Z	contains	Villa Urquiza	normal	Barrio porteño del norte de la ciudad.	
Preguntas de cultura general	Cultura general argentina	Z	contains	Azcuenaga	normal	Apellido de Miguel de, integrante de la Primera Junta.	
Preguntas de cultura general	Cultura general argentina	Z	contains	Lomas de Zamora	normal	Partido del sur del Gran Buenos Aires.	
Preguntas de cultura general	Cultura general argentina	Z	contains	Cruz del Eje	normal	Ciudad cordobesa del noroeste provincial.	
Preguntas de cultura general	Cultura general argentina	Z	contains	General Rodriguez	normal	Partido bonaerense ubicado al oeste del area metropolitana.	
Preguntas de cultura general	Cultura general argentina	Z	contains	Perez	normal	Ciudad santafesina cercana a Rosario.	Perez, Pérez
Preguntas de cultura general	Cultura general argentina	Z	contains	Maiz	normal	Cultivo central de la region pampeana argentina.	Maiz, Maíz
Preguntas de cultura general	Cine Argentino	A	startsWith	A dos aguas	normal	película de 1988 dirigida por Carlos Olguin-Trelawny.	
Preguntas de cultura general	Cine Argentino	A	startsWith	A Fanatic by Choice	normal	2015 documentary film by Pablo Martinez Dutra and Andrés Medina Rana Fonk.	
Preguntas de cultura general	Cine Argentino	A	startsWith	A Grain of Rice from a House Where No One Has Died	normal	Short Film.	
Preguntas de cultura general	Cine Argentino	A	startsWith	A hierro muere	normal	película coproducida por España y Argentina.	
Preguntas de cultura general	Cine Argentino	A	startsWith	A los cirujanos se les va la mano	normal	película argentena.	
Preguntas de cultura general	Cine Argentino	A	startsWith	A Night of Horror: Nightmare Radio	normal	pelicula argentina registrada en Wikidata.	
Preguntas de cultura general	Cine Argentino	A	startsWith	A oscuras	normal	película de 2019 dirigida por Victoria Chaya Miranda.	
Preguntas de cultura general	Cine Argentino	A	startsWith	A sangre fría	normal	película argentina dirigida por Daniel Tinayre.	
Preguntas de cultura general	Cine Argentino	A	startsWith	A través de tus ojos	normal	película de 2006.	
Preguntas de cultura general	Cine Argentino	A	startsWith	A una legua	normal	film.	
Preguntas de cultura general	Cine Argentino	B	startsWith	Babilonia	normal	película de 1987.	
Preguntas de cultura general	Cine Argentino	B	startsWith	Bacará	normal	película de 1955 dirigida por Kurt Land.	
Preguntas de cultura general	Cine Argentino	B	startsWith	Back to the Siam	normal	película de 2013 dirigida por Gonzalo Roldán.	
Preguntas de cultura general	Cine Argentino	B	startsWith	Badur Hogar	normal	película de 2019 dirigida por Rodrigo Moscoso.	
Preguntas de cultura general	Cine Argentino	B	startsWith	Bahía Blanca	normal	película de 2021 dirigida por Rodrigo Caprotti.	
Preguntas de cultura general	Cine Argentino	B	startsWith	Bahía mágica	normal	película de 2002 dirigida por Marina Valentini.	
Preguntas de cultura general	Cine Argentino	B	startsWith	Bailar la sangre	normal	film.	
Preguntas de cultura general	Cine Argentino	B	startsWith	Baires	normal	Película argentina de 2015 dirigida por Marcelo Páez Cubells.	
Preguntas de cultura general	Cine Argentino	B	startsWith	Bairoletto, la aventura de un rebelde	normal	película de 1985.	
Preguntas de cultura general	Cine Argentino	B	startsWith	Bajamar, la costa del silencio	normal	película de 1995 dirigida por Fernando Spiner.	
Preguntas de cultura general	Cine Argentino	C	startsWith	Caballito criollo	normal	película de 1953 dirigida por Ralph Pappier.	
Preguntas de cultura general	Cine Argentino	C	startsWith	Caballo de mar	normal	película de 2020.	
Preguntas de cultura general	Cine Argentino	C	startsWith	Caballos salvajes	normal	película de 1995 dirigida por Marcelo Piñeyro.	
Preguntas de cultura general	Cine Argentino	C	startsWith	Cabecita rubia	normal	película de 2001.	
Preguntas de cultura general	Cine Argentino	C	startsWith	Cabeza de tigre	normal	película de 2001.	
Preguntas de cultura general	Cine Argentino	C	startsWith	Cacería (película de 2002)	normal	película de 2002.	
Preguntas de cultura general	Cine Argentino	C	startsWith	Cada hogar, un mundo	normal	película de 1942 dirigida por Carlos F. Borcosque.	
Preguntas de cultura general	Cine Argentino	C	startsWith	Cadáver exquisito	normal	película de 2022 dirigida por Lucía Vassallo.	
Preguntas de cultura general	Cine Argentino	C	startsWith	Cadetes de San Martín	normal	película de 1937 dirigida por Mario Soffici.	
Preguntas de cultura general	Cine Argentino	C	startsWith	Café cantante	normal	película de 1951 dirigida por Antonio Momplet.	
Preguntas de cultura general	Cine Argentino	D	startsWith	Daemonium: Soldado del inframundo	normal	película de 2015 dirigida por Pablo Parés.	
Preguntas de cultura general	Cine Argentino	D	startsWith	Dale nomás	normal	1974 film directed by Osías Wilenski.	
Preguntas de cultura general	Cine Argentino	D	startsWith	Dalia y el libro rojo	normal	película de 2024 dirigida por David Bisbano.	
Preguntas de cultura general	Cine Argentino	D	startsWith	Dama de compañía	normal	película de 1940 dirigida por Alberto de Zavalía.	
Preguntas de cultura general	Cine Argentino	D	startsWith	Damiana Kryygi	normal	Película argentina dirigida por Alejandro Fernández Mouján.	
Preguntas de cultura general	Cine Argentino	D	startsWith	Dancer in the Dark	normal	película de 2000 dirigida por Lars von Trier.	
Preguntas de cultura general	Cine Argentino	D	startsWith	Dancing	normal	película argentina dirigida por Luis José Moglia Barth.	
Preguntas de cultura general	Cine Argentino	D	startsWith	Danza del fuego	normal	película argentina dirigida por Daniel Tinayre.	
Preguntas de cultura general	Cine Argentino	D	startsWith	Danza porca	normal	película de 2009.	
Preguntas de cultura general	Cine Argentino	D	startsWith	Dar la cara	normal	película de 1962 dirigida por José A. Martínez Suárez.	
Preguntas de cultura general	Cine Argentino	E	startsWith	E il cibo va, el viaje de la comida italiana	normal	película de 2017.	
Preguntas de cultura general	Cine Argentino	E	startsWith	Eclipse de sol	normal	película de 1943 dirigida por Luis Saslavsky.	
Preguntas de cultura general	Cine Argentino	E	startsWith	Ecos de un crimen	normal	película de 2022 dirigida por Cristian Bernard.	
Preguntas de cultura general	Cine Argentino	E	startsWith	Ecuación, los malditos de Dios	normal	película.	
Preguntas de cultura general	Cine Argentino	E	startsWith	Edad difícil	normal	película de 1956 dirigida por Leopoldo Torres Ríos.	
Preguntas de cultura general	Cine Argentino	E	startsWith	Edición Extra	normal	película de 1949 dirigida por Luis Moglia Barth.	
Preguntas de cultura general	Cine Argentino	E	startsWith	Edición ilimitada	normal	2020 film.	
Preguntas de cultura general	Cine Argentino	E	startsWith	Efecto caipira	normal	película de 2002.	
Preguntas de cultura general	Cine Argentino	E	startsWith	El (im)posible olvido	normal	2016 film directed by Andrés Habegger.	
Preguntas de cultura general	Cine Argentino	E	startsWith	El 5 de talleres	normal	película de 2015 dirigida por Adrián Biniez.	
Preguntas de cultura general	Cine Argentino	F	startsWith	Facundo, el tigre de los llanos	normal	película de 1952 dirigida por Miguel Paulino Tato.	
Preguntas de cultura general	Cine Argentino	F	startsWith	Facundo, la sombra del tigre	normal	película de 1995 dirigida por Nicolás Sarquís.	
Preguntas de cultura general	Cine Argentino	F	startsWith	Familia	normal	película de 2019.	
Preguntas de cultura general	Cine Argentino	F	startsWith	Familia rodante	normal	película de 2004 dirigida por Pablo Trapero.	
Preguntas de cultura general	Cine Argentino	F	startsWith	Familia sumergida	normal	película de 2018 dirigida por María Alché.	
Preguntas de cultura general	Cine Argentino	F	startsWith	Family Catalogue	normal	Argentinian Film.	
Preguntas de cultura general	Cine Argentino	F	startsWith	Fangio, el demonio de las pistas	normal	película de 1950 dirigida por Román Viñoly Barreto.	
Preguntas de cultura general	Cine Argentino	F	startsWith	Fangio: El hombre que domaba las máquinas	normal	película de 2020.	
Preguntas de cultura general	Cine Argentino	F	startsWith	Fanny camina	normal	película de 2021 dirigida por Alfredo Arias e Ignacio Masllorens.	
Preguntas de cultura general	Cine Argentino	F	startsWith	Fantasmas asustados	normal	película de 1951 dirigida por Carlos Rinaldi.	
Preguntas de cultura general	Cine Argentino	G	startsWith	Gala y Kiwi	normal	película argentina de 2024 dirigida por Axel Cheb Terrab.	
Preguntas de cultura general	Cine Argentino	G	startsWith	Galería de esperanzas (Chingolo)	normal	película de 1934 dirigida por Carlos de la Púa.	
Preguntas de cultura general	Cine Argentino	G	startsWith	Galería del terror	normal	película de 1987 dirigida por Enrique Carreras.	
Preguntas de cultura general	Cine Argentino	G	startsWith	Galleguita	normal	1940 Argentine musical film written and directed by Julio Irigoyen.	
Preguntas de cultura general	Cine Argentino	G	startsWith	Gallito ciego	normal	película de 2001 dirigida por Santiago Carlos Oves.	
Preguntas de cultura general	Cine Argentino	G	startsWith	Garage Olimpo	normal	película de 1999 dirigida por Marco Bechis.	
Preguntas de cultura general	Cine Argentino	G	startsWith	Gardel, el alma que canta	normal	película de 1985.	
Preguntas de cultura general	Cine Argentino	G	startsWith	Gatica, el Mono	normal	película de 1993 dirigida por Leonardo Favio.	
Preguntas de cultura general	Cine Argentino	G	startsWith	Gatillero	normal	película argentina de 2025 dirigida por Cristian Tapia Marchiori.	
Preguntas de cultura general	Cine Argentino	G	startsWith	Gato negro	normal	película argentina, estrenada el 10 de abril de 2014.	
Preguntas de cultura general	Cine Argentino	H	startsWith	H.	normal	película de 2014.	
Preguntas de cultura general	Cine Argentino	H	startsWith	H. G. O.	normal	1999 film.	
Preguntas de cultura general	Cine Argentino	H	startsWith	H.I.J.O.S. El alma en dos	normal	película de 2002.	
Preguntas de cultura general	Cine Argentino	H	startsWith	Ha entrado un ladrón	normal	película de 1940 dirigida por Augusto César Vatteone.	
Preguntas de cultura general	Cine Argentino	H	startsWith	Habeas Corpus	normal	película de 1987.	
Preguntas de cultura general	Cine Argentino	H	startsWith	Habi, la extranjera	normal	película de 2013.	
Preguntas de cultura general	Cine Argentino	H	startsWith	Había una vez un circo	normal	película de 1972 dirigida por Enrique Carreras.	
Preguntas de cultura general	Cine Argentino	H	startsWith	Había una vez una ballena	normal	película de 1985.	
Preguntas de cultura general	Cine Argentino	H	startsWith	Habitaciones para turistas	normal	película argentina de Adrián García Bogliano.	
Preguntas de cultura general	Cine Argentino	H	startsWith	Hace mucho que no duermo	normal	Película argentina de 2022.	
Preguntas de cultura general	Cine Argentino	I	startsWith	I Don't Want to Be Dust	normal	2022 Mexican film.	
Preguntas de cultura general	Cine Argentino	I	startsWith	I love you... Torito	normal	2002 film directed by Edmund Valladares.	
Preguntas de cultura general	Cine Argentino	I	startsWith	Ídolos de la radio	normal	película de 1934 dirigida por Eduardo Morera.	
Preguntas de cultura general	Cine Argentino	I	startsWith	Igualita a mí	normal	película de 2010 dirigida por Diego Kaplan.	
Preguntas de cultura general	Cine Argentino	I	startsWith	Il solengo	normal	Película argentina dirigida por Alessio Rigo de Righi y Matteo Zoppis.	
Preguntas de cultura general	Cine Argentino	I	startsWith	Illusions for Sale: The Rise and Fall of Generation Zoe	normal	2024 documentary.	
Preguntas de cultura general	Cine Argentino	I	startsWith	Iluminados por el fuego	normal	película de 2005 dirigida por Tristán Bauer.	
Preguntas de cultura general	Cine Argentino	I	startsWith	Ilusión de movimiento	normal	película de 2003.	
Preguntas de cultura general	Cine Argentino	I	startsWith	Imágenes de la Argentina	normal	película de 1978.	
Preguntas de cultura general	Cine Argentino	I	startsWith	Imágenes del pasado	normal	película de 1961 dirigida por Guillermo Fernández Jurado.	
Preguntas de cultura general	Cine Argentino	J	startsWith	Jacinta Pichimahuida se enamora	normal	película de 1977 dirigida por Enrique Cahen Salaberry.	
Preguntas de cultura general	Cine Argentino	J	startsWith	Jaime de Nevares, último viaje	normal	documental argentino estrenado en 1995.	
Preguntas de cultura general	Cine Argentino	J	startsWith	Jandro	normal	película de 1965.	
Preguntas de cultura general	Cine Argentino	J	startsWith	Jangada florida	normal	película de 1922.	
Preguntas de cultura general	Cine Argentino	J	startsWith	Jaque mate	normal	película de 2024 dirigida por Jorge Nisco.	
Preguntas de cultura general	Cine Argentino	J	startsWith	Jauja	normal	película de 2014 dirigida por Lisandro Alonso.	
Preguntas de cultura general	Cine Argentino	J	startsWith	Jess & James	normal	2015 film.	
Preguntas de cultura general	Cine Argentino	J	startsWith	Jesús López	normal	película de 2021 dirigida por Maximiliano Schonfeld.	
Preguntas de cultura general	Cine Argentino	J	startsWith	Jettatore	normal	1938 Argentine musical drama film directed by Luis Bayón Herrera.	
Preguntas de cultura general	Cine Argentino	J	startsWith	Jimidin	normal	1995 film.	
Preguntas de cultura general	Cine Argentino	K	contains	2001: mientras Kubrick estaba en el espacio	normal	2016 film directed by Gabriel Nicoli.	
Preguntas de cultura general	Cine Argentino	K	contains	4 lonkos: Vida, muerte y profanación	normal	film.	
Preguntas de cultura general	Cine Argentino	K	contains	Aardvark	normal	2010 film directed by Kitao Sakurai.	
Preguntas de cultura general	Cine Argentino	K	contains	Abrakadabra	normal	película de 2019.	
Preguntas de cultura general	Cine Argentino	K	contains	Abril en Nueva York	normal	película de 2012 dirigida por Martín Piroyansky.	
Preguntas de cultura general	Cine Argentino	K	contains	Akelarre	normal	Película española de 2020.	
Preguntas de cultura general	Cine Argentino	K	contains	Attack of the killer hog	normal	2000 film directed by Agustín Cavalieri.	
Preguntas de cultura general	Cine Argentino	K	contains	Awka Liwen	normal	2010 film.	
Preguntas de cultura general	Cine Argentino	K	contains	Back to the Siam	normal	película de 2013 dirigida por Gonzalo Roldán.	
Preguntas de cultura general	Cine Argentino	K	contains	Black is Beltza II: Ainhoa	normal	2022 animated film directed by Fermin Muguruza.	
Preguntas de cultura general	Cine Argentino	L	startsWith	La "V" enfrenta a la Blitzkrieg	normal	película de 1941.	
Preguntas de cultura general	Cine Argentino	L	startsWith	La afinadora de árboles	normal	película de 2019 dirigida por Natalia Smirnoff.	
Preguntas de cultura general	Cine Argentino	L	startsWith	La amada inmóvil	normal	película de 1945 dirigida por Luis Bayón Herrera.	
Preguntas de cultura general	Cine Argentino	L	startsWith	La amiga	normal	película, coproducción argentina-alemana.	
Preguntas de cultura general	Cine Argentino	L	startsWith	La antena	normal	película de 2007 dirigida por Esteban Sapir.	
Preguntas de cultura general	Cine Argentino	L	startsWith	La araña vampiro	normal	2012 Argentinian film directed by Gabriel Medina.	
Preguntas de cultura general	Cine Argentino	L	startsWith	La aventura de los paraguas asesinos	normal	película de 1979 dirigida por Carlos Galettini.	
Preguntas de cultura general	Cine Argentino	L	startsWith	La aventura explosiva	normal	película de 1977 dirigida por Ricardo Bauleo.	
Preguntas de cultura general	Cine Argentino	L	startsWith	La bailanta	normal	película de 1988 dirigida por Luis Rodrigo.	
Preguntas de cultura general	Cine Argentino	L	startsWith	La balada de Donna Helena	normal	película de 1994 dirigida por Fito Páez.	
Preguntas de cultura general	Cine Argentino	M	startsWith	Madame Bovary	normal	película de 1947.	
Preguntas de cultura general	Cine Argentino	M	startsWith	Madame Sans Gene	normal	película argentina de 1945.	
Preguntas de cultura general	Cine Argentino	M	startsWith	Made in Argentina	normal	película argentina de 1987.	
Preguntas de cultura general	Cine Argentino	M	startsWith	Madly	normal	2016 film directed by Anurag Kashyap.	
Preguntas de cultura general	Cine Argentino	M	startsWith	Madraza	normal	película argentina de 2017.	
Preguntas de cultura general	Cine Argentino	M	startsWith	Madre Alegría	normal	película de 1950 dirigida por Ricardo Núñez.	
Preguntas de cultura general	Cine Argentino	M	startsWith	Madres	normal	película de 2007.	
Preguntas de cultura general	Cine Argentino	M	startsWith	Madres de los dioses	normal	2015 film.	
Preguntas de cultura general	Cine Argentino	M	startsWith	Madreselva	normal	película argentina de 1938.	
Preguntas de cultura general	Cine Argentino	M	startsWith	Madrugada	normal	película de 1957.	
Preguntas de cultura general	Cine Argentino	N	startsWith	Nace la libertad	normal	película de 1949 dirigida por Julio Saraceni.	
Preguntas de cultura general	Cine Argentino	N	startsWith	Nace un amor	normal	película de 1938 dirigida por Luis Saslavsky.	
Preguntas de cultura general	Cine Argentino	N	startsWith	Nace un campeón	normal	película de 1952.	
Preguntas de cultura general	Cine Argentino	N	startsWith	Nacha Regules	normal	película dirigida por Luis César Amadori.	
Preguntas de cultura general	Cine Argentino	N	startsWith	Nacido y criado	normal	película de 2006 dirigida por Pablo Trapero.	
Preguntas de cultura general	Cine Argentino	N	startsWith	Nacidos para cantar	normal	película argentina.	
Preguntas de cultura general	Cine Argentino	N	startsWith	Nada por perder	normal	película de 2001 dirigida por Quique Aguilar.	
Preguntas de cultura general	Cine Argentino	N	startsWith	Nadar solo	normal	película de 2003 dirigida por Ezequiel Acuña.	
Preguntas de cultura general	Cine Argentino	N	startsWith	Nadie inquietó más - Narciso Ibáñez Menta	normal	película de 2009.	
Preguntas de cultura general	Cine Argentino	N	startsWith	Nadie nos mira	normal	película de 2017 de Julia Solomonoff.	
