categoria	subcategoria	letter	mode	answer	difficulty	description	acceptedAnswers
Preguntas de cultura general	Cine Argentino	O	startsWith	Operación Masacre	normal	Para identificar la respuesta: Pelicula de Jorge Cedron basada en el libro de Rodolfo Walsh.	Operacion Masacre, Operación Masacre
Preguntas de cultura general	Cine Argentino	P	startsWith	Pizza, birra, faso	normal	Film clave del Nuevo Cine Argentino.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Pizza, birra, faso	normal	Dato distintivo: Film clave del Nuevo Cine Argentino.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Pizza, birra, faso	normal	Pista ampliada: Film clave del Nuevo Cine Argentino.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Pizza, birra, faso	normal	Referencia clave: Film clave del Nuevo Cine Argentino.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Pizza, birra, faso	normal	Para identificar la respuesta: Film clave del Nuevo Cine Argentino.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Plata dulce	normal	Satira argentina de 1982 sobre especulacion financiera.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Plata dulce	normal	Dato distintivo: Satira argentina de 1982 sobre especulacion financiera.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Plata dulce	normal	Pista ampliada: Satira argentina de 1982 sobre especulacion financiera.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Plata dulce	normal	Referencia clave: Satira argentina de 1982 sobre especulacion financiera.	
Preguntas de cultura general	Cine Argentino	P	startsWith	Plata dulce	normal	Para identificar la respuesta: Satira argentina de 1982 sobre especulacion financiera.	
Preguntas de cultura general	Cine Argentino	Q	startsWith	Quebracho	normal	Pelicula argentina de 1974 sobre la explotacion forestal.	
Preguntas de cultura general	Cine Argentino	Q	startsWith	Quebracho	normal	Dato distintivo: Pelicula argentina de 1974 sobre la explotacion forestal.	
Preguntas de cultura general	Cine Argentino	Q	startsWith	Quebracho	normal	Pista ampliada: Pelicula argentina de 1974 sobre la explotacion forestal.	
Preguntas de cultura general	Cine Argentino	Q	startsWith	Quebracho	normal	Referencia clave: Pelicula argentina de 1974 sobre la explotacion forestal.	
Preguntas de cultura general	Cine Argentino	Q	startsWith	Quebracho	normal	Para identificar la respuesta: Pelicula argentina de 1974 sobre la explotacion forestal.	
Preguntas de cultura general	Cine Argentino	Q	startsWith	Querida voy a comprar cigarrillos y vuelvo	normal	Pelicula argentina codirigida por Mariano Cohn y Gaston Duprat.	
Preguntas de cultura general	Cine Argentino	Q	startsWith	Querida voy a comprar cigarrillos y vuelvo	normal	Dato distintivo: Pelicula argentina codirigida por Mariano Cohn y Gaston Duprat.	
Preguntas de cultura general	Cine Argentino	Q	startsWith	Querida voy a comprar cigarrillos y vuelvo	normal	Pista ampliada: Pelicula argentina codirigida por Mariano Cohn y Gaston Duprat.	
Preguntas de cultura general	Cine Argentino	Q	startsWith	Querida voy a comprar cigarrillos y vuelvo	normal	Referencia clave: Pelicula argentina codirigida por Mariano Cohn y Gaston Duprat.	
Preguntas de cultura general	Cine Argentino	Q	startsWith	Querida voy a comprar cigarrillos y vuelvo	normal	Para identificar la respuesta: Pelicula argentina codirigida por Mariano Cohn y Gaston Duprat.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Relatos salvajes	normal	Pelicula de Damian Szifron compuesta por historias independientes.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Relatos salvajes	normal	Dato distintivo: Pelicula de Damian Szifron compuesta por historias independientes.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Relatos salvajes	normal	Pista ampliada: Pelicula de Damian Szifron compuesta por historias independientes.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Relatos salvajes	normal	Referencia clave: Pelicula de Damian Szifron compuesta por historias independientes.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Relatos salvajes	normal	Para identificar la respuesta: Pelicula de Damian Szifron compuesta por historias independientes.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Roma	normal	Pelicula autobiografica de Adolfo Aristarain.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Roma	normal	Dato distintivo: Pelicula autobiografica de Adolfo Aristarain.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Roma	normal	Pista ampliada: Pelicula autobiografica de Adolfo Aristarain.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Roma	normal	Referencia clave: Pelicula autobiografica de Adolfo Aristarain.	
Preguntas de cultura general	Cine Argentino	R	startsWith	Roma	normal	Para identificar la respuesta: Pelicula autobiografica de Adolfo Aristarain.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Sur	normal	Pelicula de Fernando Solanas ganadora en Cannes.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Sur	normal	Dato distintivo: Pelicula de Fernando Solanas ganadora en Cannes.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Sur	normal	Pista ampliada: Pelicula de Fernando Solanas ganadora en Cannes.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Sur	normal	Referencia clave: Pelicula de Fernando Solanas ganadora en Cannes.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Sur	normal	Para identificar la respuesta: Pelicula de Fernando Solanas ganadora en Cannes.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Silvia Prieto	normal	Pelicula de Martin Rejtman, figura del Nuevo Cine Argentino.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Silvia Prieto	normal	Dato distintivo: Pelicula de Martin Rejtman, figura del Nuevo Cine Argentino.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Silvia Prieto	normal	Pista ampliada: Pelicula de Martin Rejtman, figura del Nuevo Cine Argentino.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Silvia Prieto	normal	Referencia clave: Pelicula de Martin Rejtman, figura del Nuevo Cine Argentino.	
Preguntas de cultura general	Cine Argentino	S	startsWith	Silvia Prieto	normal	Para identificar la respuesta: Pelicula de Martin Rejtman, figura del Nuevo Cine Argentino.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tiempo de revancha	normal	Thriller politico de Adolfo Aristarain.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tiempo de revancha	normal	Dato distintivo: Thriller politico de Adolfo Aristarain.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tiempo de revancha	normal	Pista ampliada: Thriller politico de Adolfo Aristarain.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tiempo de revancha	normal	Referencia clave: Thriller politico de Adolfo Aristarain.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tiempo de revancha	normal	Para identificar la respuesta: Thriller politico de Adolfo Aristarain.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tesis sobre un homicidio	normal	Thriller argentino protagonizado por Ricardo Darin.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tesis sobre un homicidio	normal	Dato distintivo: Thriller argentino protagonizado por Ricardo Darin.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tesis sobre un homicidio	normal	Pista ampliada: Thriller argentino protagonizado por Ricardo Darin.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tesis sobre un homicidio	normal	Referencia clave: Thriller argentino protagonizado por Ricardo Darin.	
Preguntas de cultura general	Cine Argentino	T	startsWith	Tesis sobre un homicidio	normal	Para identificar la respuesta: Thriller argentino protagonizado por Ricardo Darin.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Un oso rojo	normal	Titulo alternativo completo del film de Caetano sobre un exconvicto.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Un oso rojo	normal	Dato distintivo: Titulo alternativo completo del film de Caetano sobre un exconvicto.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Un oso rojo	normal	Pista ampliada: Titulo alternativo completo del film de Caetano sobre un exconvicto.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Un oso rojo	normal	Referencia clave: Titulo alternativo completo del film de Caetano sobre un exconvicto.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Un oso rojo	normal	Para identificar la respuesta: Titulo alternativo completo del film de Caetano sobre un exconvicto.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Un cuento chino	normal	Comedia dramatica con Ricardo Darin y un inmigrante chino.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Un cuento chino	normal	Dato distintivo: Comedia dramatica con Ricardo Darin y un inmigrante chino.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Un cuento chino	normal	Pista ampliada: Comedia dramatica con Ricardo Darin y un inmigrante chino.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Un cuento chino	normal	Referencia clave: Comedia dramatica con Ricardo Darin y un inmigrante chino.	
Preguntas de cultura general	Cine Argentino	U	startsWith	Un cuento chino	normal	Para identificar la respuesta: Comedia dramatica con Ricardo Darin y un inmigrante chino.	
Preguntas de cultura general	Cine Argentino	V	startsWith	Valentin	normal	Pelicula de Alejandro Agresti narrada desde la mirada de un niño.	Valentin, Valentín
Preguntas de cultura general	Cine Argentino	V	startsWith	Valentin	normal	Dato distintivo: Pelicula de Alejandro Agresti narrada desde la mirada de un niño.	Valentin, Valentín
Preguntas de cultura general	Cine Argentino	V	startsWith	Valentin	normal	Pista ampliada: Pelicula de Alejandro Agresti narrada desde la mirada de un niño.	Valentin, Valentín
Preguntas de cultura general	Cine Argentino	V	startsWith	Valentin	normal	Referencia clave: Pelicula de Alejandro Agresti narrada desde la mirada de un niño.	Valentin, Valentín
Preguntas de cultura general	Cine Argentino	V	startsWith	Valentin	normal	Para identificar la respuesta: Pelicula de Alejandro Agresti narrada desde la mirada de un niño.	Valentin, Valentín
Preguntas de cultura general	Cine Argentino	V	startsWith	Viudas	normal	Pelicula argentina de Marcos Carnevale.	
Preguntas de cultura general	Cine Argentino	V	startsWith	Viudas	normal	Dato distintivo: Pelicula argentina de Marcos Carnevale.	
Preguntas de cultura general	Cine Argentino	V	startsWith	Viudas	normal	Pista ampliada: Pelicula argentina de Marcos Carnevale.	
Preguntas de cultura general	Cine Argentino	V	startsWith	Viudas	normal	Referencia clave: Pelicula argentina de Marcos Carnevale.	
Preguntas de cultura general	Cine Argentino	V	startsWith	Viudas	normal	Para identificar la respuesta: Pelicula argentina de Marcos Carnevale.	
Preguntas de cultura general	Cine Argentino	W	startsWith	Wakolda	normal	Pelicula de Lucia Puenzo tambien conocida como El medico aleman.	
Preguntas de cultura general	Cine Argentino	W	startsWith	Wakolda	normal	Dato distintivo: Pelicula de Lucia Puenzo tambien conocida como El medico aleman.	
Preguntas de cultura general	Cine Argentino	W	startsWith	Wakolda	normal	Pista ampliada: Pelicula de Lucia Puenzo tambien conocida como El medico aleman.	
Preguntas de cultura general	Cine Argentino	W	startsWith	Wakolda	normal	Referencia clave: Pelicula de Lucia Puenzo tambien conocida como El medico aleman.	
Preguntas de cultura general	Cine Argentino	W	startsWith	Wakolda	normal	Para identificar la respuesta: Pelicula de Lucia Puenzo tambien conocida como El medico aleman.	
Preguntas de cultura general	Cine Argentino	W	startsWith	Whisky Romeo Zulu	normal	Film de Enrique Piñeyro sobre seguridad aeronautica.	
Preguntas de cultura general	Cine Argentino	W	startsWith	Whisky Romeo Zulu	normal	Dato distintivo: Film de Enrique Piñeyro sobre seguridad aeronautica.	
Preguntas de cultura general	Cine Argentino	W	startsWith	Whisky Romeo Zulu	normal	Pista ampliada: Film de Enrique Piñeyro sobre seguridad aeronautica.	
Preguntas de cultura general	Cine Argentino	W	startsWith	Whisky Romeo Zulu	normal	Referencia clave: Film de Enrique Piñeyro sobre seguridad aeronautica.	
Preguntas de cultura general	Cine Argentino	W	startsWith	Whisky Romeo Zulu	normal	Para identificar la respuesta: Film de Enrique Piñeyro sobre seguridad aeronautica.	
Preguntas de cultura general	Cine Argentino	X	contains	El exilio de Gardel	normal	Pelicula de Fernando Solanas sobre argentinos exiliados en Paris.	
Preguntas de cultura general	Cine Argentino	X	contains	El exilio de Gardel	normal	Dato distintivo: Pelicula de Fernando Solanas sobre argentinos exiliados en Paris.	
Preguntas de cultura general	Cine Argentino	X	contains	El exilio de Gardel	normal	Pista ampliada: Pelicula de Fernando Solanas sobre argentinos exiliados en Paris.	
Preguntas de cultura general	Cine Argentino	X	contains	El exilio de Gardel	normal	Referencia clave: Pelicula de Fernando Solanas sobre argentinos exiliados en Paris.	
Preguntas de cultura general	Cine Argentino	X	contains	El exilio de Gardel	normal	Para identificar la respuesta: Pelicula de Fernando Solanas sobre argentinos exiliados en Paris.	
Preguntas de cultura general	Cine Argentino	X	contains	Extraño	normal	Pelicula argentina de Santiago Loza.	Extraño, Extrano
Preguntas de cultura general	Cine Argentino	X	contains	Extraño	normal	Dato distintivo: Pelicula argentina de Santiago Loza.	Extraño, Extrano
Preguntas de cultura general	Cine Argentino	X	contains	Extraño	normal	Pista ampliada: Pelicula argentina de Santiago Loza.	Extraño, Extrano
Preguntas de cultura general	Cine Argentino	X	contains	Extraño	normal	Referencia clave: Pelicula argentina de Santiago Loza.	Extraño, Extrano
Preguntas de cultura general	Cine Argentino	X	contains	Extraño	normal	Para identificar la respuesta: Pelicula argentina de Santiago Loza.	Extraño, Extrano
Preguntas de cultura general	Cine Argentino	Y	startsWith	Yo, la peor de todas	normal	Pelicula de Maria Luisa Bemberg sobre Sor Juana Ines de la Cruz.	
Preguntas de cultura general	Cine Argentino	Y	startsWith	Yo, la peor de todas	normal	Dato distintivo: Pelicula de Maria Luisa Bemberg sobre Sor Juana Ines de la Cruz.	
Preguntas de cultura general	Cine Argentino	Y	startsWith	Yo, la peor de todas	normal	Pista ampliada: Pelicula de Maria Luisa Bemberg sobre Sor Juana Ines de la Cruz.	
Preguntas de cultura general	Cine Argentino	Y	startsWith	Yo, la peor de todas	normal	Referencia clave: Pelicula de Maria Luisa Bemberg sobre Sor Juana Ines de la Cruz.	
Preguntas de cultura general	Cine Argentino	Y	startsWith	Yo, la peor de todas	normal	Para identificar la respuesta: Pelicula de Maria Luisa Bemberg sobre Sor Juana Ines de la Cruz.	
Preguntas de cultura general	Cine Argentino	Y	startsWith	Yanka y el espiritu del volcan	normal	Pelicula infantil argentina ambientada en el sur.	
Preguntas de cultura general	Cine Argentino	Y	startsWith	Yanka y el espiritu del volcan	normal	Dato distintivo: Pelicula infantil argentina ambientada en el sur.	
Preguntas de cultura general	Cine Argentino	Y	startsWith	Yanka y el espiritu del volcan	normal	Pista ampliada: Pelicula infantil argentina ambientada en el sur.	
Preguntas de cultura general	Cine Argentino	Y	startsWith	Yanka y el espiritu del volcan	normal	Referencia clave: Pelicula infantil argentina ambientada en el sur.	
Preguntas de cultura general	Cine Argentino	Y	startsWith	Yanka y el espiritu del volcan	normal	Para identificar la respuesta: Pelicula infantil argentina ambientada en el sur.	
Preguntas de cultura general	Cine Argentino	Z	startsWith	Zama	normal	Film de Lucrecia Martel basado en la novela de Antonio Di Benedetto.	
Preguntas de cultura general	Cine Argentino	Z	startsWith	Zama	normal	Dato distintivo: Film de Lucrecia Martel basado en la novela de Antonio Di Benedetto.	
Preguntas de cultura general	Cine Argentino	Z	startsWith	Zama	normal	Pista ampliada: Film de Lucrecia Martel basado en la novela de Antonio Di Benedetto.	
Preguntas de cultura general	Cine Argentino	Z	startsWith	Zama	normal	Referencia clave: Film de Lucrecia Martel basado en la novela de Antonio Di Benedetto.	
Preguntas de cultura general	Cine Argentino	Z	startsWith	Zama	normal	Para identificar la respuesta: Film de Lucrecia Martel basado en la novela de Antonio Di Benedetto.	
Preguntas de cultura general	Cine Argentino	Z	startsWith	Zenitram	normal	Pelicula argentina de ciencia ficcion y satira politica.	
Preguntas de cultura general	Cine Argentino	Z	startsWith	Zenitram	normal	Dato distintivo: Pelicula argentina de ciencia ficcion y satira politica.	
Preguntas de cultura general	Cine Argentino	Z	startsWith	Zenitram	normal	Pista ampliada: Pelicula argentina de ciencia ficcion y satira politica.	
Preguntas de cultura general	Cine Argentino	Z	startsWith	Zenitram	normal	Referencia clave: Pelicula argentina de ciencia ficcion y satira politica.	
Preguntas de cultura general	Cine Argentino	Z	startsWith	Zenitram	normal	Para identificar la respuesta: Pelicula argentina de ciencia ficcion y satira politica.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Ardiles	normal	Mediocampista campeon mundial en 1978 que luego jugo en Tottenham.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Ardiles	normal	Dato distintivo: Mediocampista campeon mundial en 1978 que luego jugo en Tottenham.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Ardiles	normal	Pista ampliada: Mediocampista campeon mundial en 1978 que luego jugo en Tottenham.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Ardiles	normal	Referencia clave: Mediocampista campeon mundial en 1978 que luego jugo en Tottenham.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Ardiles	normal	Para identificar la respuesta: Mediocampista campeon mundial en 1978 que luego jugo en Tottenham.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Aimar	normal	Enganche cordobes apodado el Payaso.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Aimar	normal	Dato distintivo: Enganche cordobes apodado el Payaso.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Aimar	normal	Pista ampliada: Enganche cordobes apodado el Payaso.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Aimar	normal	Referencia clave: Enganche cordobes apodado el Payaso.	
Preguntas de cultura general	Futbol Argentino	A	startsWith	Aimar	normal	Para identificar la respuesta: Enganche cordobes apodado el Payaso.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Bochini	normal	Idolo historico de Independiente apodado el Bocha.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Bochini	normal	Dato distintivo: Idolo historico de Independiente apodado el Bocha.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Bochini	normal	Pista ampliada: Idolo historico de Independiente apodado el Bocha.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Bochini	normal	Referencia clave: Idolo historico de Independiente apodado el Bocha.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Bochini	normal	Para identificar la respuesta: Idolo historico de Independiente apodado el Bocha.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Batistuta	normal	Goleador argentino apodado Batigol.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Batistuta	normal	Dato distintivo: Goleador argentino apodado Batigol.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Batistuta	normal	Pista ampliada: Goleador argentino apodado Batigol.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Batistuta	normal	Referencia clave: Goleador argentino apodado Batigol.	
Preguntas de cultura general	Futbol Argentino	B	startsWith	Batistuta	normal	Para identificar la respuesta: Goleador argentino apodado Batigol.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Cambiasso	normal	Mediocampista surgido en Argentinos Juniors y campeon en Europa.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Cambiasso	normal	Dato distintivo: Mediocampista surgido en Argentinos Juniors y campeon en Europa.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Cambiasso	normal	Pista ampliada: Mediocampista surgido en Argentinos Juniors y campeon en Europa.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Cambiasso	normal	Referencia clave: Mediocampista surgido en Argentinos Juniors y campeon en Europa.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Cambiasso	normal	Para identificar la respuesta: Mediocampista surgido en Argentinos Juniors y campeon en Europa.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Crespo	normal	Delantero argentino surgido en River.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Crespo	normal	Dato distintivo: Delantero argentino surgido en River.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Crespo	normal	Pista ampliada: Delantero argentino surgido en River.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Crespo	normal	Referencia clave: Delantero argentino surgido en River.	
Preguntas de cultura general	Futbol Argentino	C	startsWith	Crespo	normal	Para identificar la respuesta: Delantero argentino surgido en River.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	Di Stefano	normal	Crack argentino que brillo en River, Millonarios y Real Madrid.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	Di Stefano	normal	Dato distintivo: Crack argentino que brillo en River, Millonarios y Real Madrid.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	Di Stefano	normal	Pista ampliada: Crack argentino que brillo en River, Millonarios y Real Madrid.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	Di Stefano	normal	Referencia clave: Crack argentino que brillo en River, Millonarios y Real Madrid.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	Di Stefano	normal	Para identificar la respuesta: Crack argentino que brillo en River, Millonarios y Real Madrid.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	De Paul	normal	Mediocampista campeon del mundo en Qatar 2022.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	De Paul	normal	Dato distintivo: Mediocampista campeon del mundo en Qatar 2022.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	De Paul	normal	Pista ampliada: Mediocampista campeon del mundo en Qatar 2022.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	De Paul	normal	Referencia clave: Mediocampista campeon del mundo en Qatar 2022.	
Preguntas de cultura general	Futbol Argentino	D	startsWith	De Paul	normal	Para identificar la respuesta: Mediocampista campeon del mundo en Qatar 2022.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Erico	normal	Delantero paraguayo, maximo goleador historico de la liga argentina.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Erico	normal	Dato distintivo: Delantero paraguayo, maximo goleador historico de la liga argentina.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Erico	normal	Pista ampliada: Delantero paraguayo, maximo goleador historico de la liga argentina.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Erico	normal	Referencia clave: Delantero paraguayo, maximo goleador historico de la liga argentina.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Erico	normal	Para identificar la respuesta: Delantero paraguayo, maximo goleador historico de la liga argentina.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Estudiantes	normal	Club platense multiple campeon de Libertadores.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Estudiantes	normal	Dato distintivo: Club platense multiple campeon de Libertadores.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Estudiantes	normal	Pista ampliada: Club platense multiple campeon de Libertadores.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Estudiantes	normal	Referencia clave: Club platense multiple campeon de Libertadores.	
Preguntas de cultura general	Futbol Argentino	E	startsWith	Estudiantes	normal	Para identificar la respuesta: Club platense multiple campeon de Libertadores.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Fillol	normal	Arquero campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Fillol	normal	Dato distintivo: Arquero campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Fillol	normal	Pista ampliada: Arquero campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Fillol	normal	Referencia clave: Arquero campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Fillol	normal	Para identificar la respuesta: Arquero campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Francescoli	normal	Idolo uruguayo de River apodado el Principe.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Francescoli	normal	Dato distintivo: Idolo uruguayo de River apodado el Principe.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Francescoli	normal	Pista ampliada: Idolo uruguayo de River apodado el Principe.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Francescoli	normal	Referencia clave: Idolo uruguayo de River apodado el Principe.	
Preguntas de cultura general	Futbol Argentino	F	startsWith	Francescoli	normal	Para identificar la respuesta: Idolo uruguayo de River apodado el Principe.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Gallego	normal	Mediocampista argentino campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Gallego	normal	Dato distintivo: Mediocampista argentino campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Gallego	normal	Pista ampliada: Mediocampista argentino campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Gallego	normal	Referencia clave: Mediocampista argentino campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Gallego	normal	Para identificar la respuesta: Mediocampista argentino campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Goycochea	normal	Arquero argentino famoso por atajar penales en Italia 90.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Goycochea	normal	Dato distintivo: Arquero argentino famoso por atajar penales en Italia 90.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Goycochea	normal	Pista ampliada: Arquero argentino famoso por atajar penales en Italia 90.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Goycochea	normal	Referencia clave: Arquero argentino famoso por atajar penales en Italia 90.	
Preguntas de cultura general	Futbol Argentino	G	startsWith	Goycochea	normal	Para identificar la respuesta: Arquero argentino famoso por atajar penales en Italia 90.	
Preguntas de cultura general	Futbol Argentino	H	startsWith	Houseman	normal	Wing argentino campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	H	startsWith	Houseman	normal	Dato distintivo: Wing argentino campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	H	startsWith	Houseman	normal	Pista ampliada: Wing argentino campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	H	startsWith	Houseman	normal	Referencia clave: Wing argentino campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	H	startsWith	Houseman	normal	Para identificar la respuesta: Wing argentino campeon mundial en 1978.	
Preguntas de cultura general	Futbol Argentino	H	startsWith	Huracan	normal	Club de Parque Patricios apodado el Globo.	Huracan, Huracán
Preguntas de cultura general	Futbol Argentino	H	startsWith	Huracan	normal	Dato distintivo: Club de Parque Patricios apodado el Globo.	Huracan, Huracán
Preguntas de cultura general	Futbol Argentino	H	startsWith	Huracan	normal	Pista ampliada: Club de Parque Patricios apodado el Globo.	Huracan, Huracán
Preguntas de cultura general	Futbol Argentino	H	startsWith	Huracan	normal	Referencia clave: Club de Parque Patricios apodado el Globo.	Huracan, Huracán
Preguntas de cultura general	Futbol Argentino	H	startsWith	Huracan	normal	Para identificar la respuesta: Club de Parque Patricios apodado el Globo.	Huracan, Huracán
Preguntas de cultura general	Futbol Argentino	I	startsWith	Independiente	normal	Club argentino conocido como Rey de Copas.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Independiente	normal	Dato distintivo: Club argentino conocido como Rey de Copas.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Independiente	normal	Pista ampliada: Club argentino conocido como Rey de Copas.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Independiente	normal	Referencia clave: Club argentino conocido como Rey de Copas.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Independiente	normal	Para identificar la respuesta: Club argentino conocido como Rey de Copas.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Insua	normal	Apellido de tecnicos y futbolistas asociados a San Lorenzo e Independiente.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Insua	normal	Dato distintivo: Apellido de tecnicos y futbolistas asociados a San Lorenzo e Independiente.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Insua	normal	Pista ampliada: Apellido de tecnicos y futbolistas asociados a San Lorenzo e Independiente.	
Preguntas de cultura general	Futbol Argentino	I	startsWith	Insua	normal	Referencia clave: Apellido de tecnicos y futbolistas asociados a San Lorenzo e Independiente.	
